,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(12, 16, 12),
,(14, 17, 14),
,(16, 16, 12),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 14, 14),
,(14, 14, 14),
,(14, 14, 14),
,(14, 14, 14),
,(14, 14, 14),
,(14, 14, 14),
,(16, 16, 16),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 13),
,(17, 17, 13),
,(17, 13, 13),
,(17, 13, 13),
,(19, 14, 14),
,(19, 14, 14),
,(19, 14, 11),
,(21, 16, 11),
,(23, 13, 13),
,(23, 13, 13),
,(23, 13, 13),
,(25, 14, 10),
,(19, 14, 10),
,(19, 14, 10),
,(19, 14, 10),
,(19, 14, 10),
,(19, 14, 10),
,(22, 16, 11),
,(22, 11, 11),
,(22, 11, 11),
,(24, 12, 12),
,(24, 12, 8),
,(27, 14, 9),
,(27, 9, 9),
,(30, 11, 11),
,(34, 12, 12),
,(34, 12, 8),
,(39, 9, 9),
,(39, 9, 9),
,(45, 10, 5),
,(38, 6, 6),
,(45, 8, 8),
,(45, 8, 8),
,(52, 9, 9),
,(52, 4, 4),
,(52, 4, 4),
,(52, 4, 4),
,(63, 5, 5),
,(63, 5, 5),
,(63, 5, 5),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(75, 6, 6),
,(92, 8, 2),
,(92, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(66, 2, 2),
,(82, 3, 3),
,(82, 3, 3),
,(82, 3, 3),
,(82, 3, 3),
,(82, 3, 3),
,(55, 3, 3),
,(55, 3, 3),
,(55, 9, 3),
,(55, 9, 3),
,(55, 9, 3),
,(55, 9, 3),
,(55, 9, 3),
,(71, 12, 4),
,(45, 12, 4),
,(45, 12, 4),
,(45, 12, 4),
,(45, 12, 4),
,(45, 12, 4),
,(33, 16, 5),
,(33, 16, 5),
,(33, 16, 5),
,(33, 16, 16),
,(33, 16, 16),
,(33, 16, 16),
,(33, 16, 16),
,(33, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 16, 16),
,(16, 33, 16),
,(16, 33, 16),
,(16, 33, 16),
,(16, 33, 16),
,(5, 33, 16),
,(4, 25, 12),
,(4, 25, 12),
,(4, 25, 12),
,(4, 25, 25),
,(4, 25, 25),
,(4, 25, 25),
,(4, 25, 25),
,(4, 25, 25),
,(4, 25, 25),
,(3, 20, 20),
,(3, 20, 20),
,(3, 20, 20),
,(3, 20, 20),
,(3, 20, 35),
,(3, 20, 35),
,(3, 20, 35),
,(2, 16, 28),
,(2, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(8, 16, 28),
,(6, 23, 37),
,(6, 23, 37),
,(5, 19, 30),
,(5, 19, 30),
,(5, 19, 45),
,(4, 16, 37),
,(4, 16, 37),
,(4, 16, 37),
,(4, 16, 37),
,(4, 16, 37),
,(3, 14, 32),
,(3, 14, 32),
,(3, 14, 32),
,(3, 14, 32),
,(3, 14, 45),
,(3, 14, 45),
,(3, 14, 45),
,(3, 14, 45),
,(3, 18, 38),
,(3, 18, 38),
,(3, 18, 38),
,(3, 18, 38),
,(6, 18, 38),
,(5, 16, 33),
,(5, 16, 33),
,(5, 16, 33),
,(5, 16, 33),
,(5, 16, 33),
,(5, 16, 33),
,(5, 16, 33),
,(5, 14, 29),
,(9, 14, 29),
,(8, 18, 25),
,(8, 18, 25),
,(8, 18, 25),
,(6, 16, 22),
,(6, 16, 30),
,(9, 14, 27),
,(9, 14, 27),
,(9, 14, 27),
,(8, 12, 24),
,(8, 18, 24),
,(11, 16, 22),
,(10, 14, 19),
,(10, 14, 19),
,(10, 14, 19),
,(10, 14, 19),
,(10, 14, 19),
,(10, 14, 19),
,(10, 14, 19),
,(9, 13, 17),
,(13, 17, 17),
,(13, 17, 17),
,(11, 16, 16),
,(11, 14, 14),
,(14, 14, 19),
,(14, 14, 19),
,(13, 17, 17),
,(13, 17, 17),
,(16, 16, 16),
,(16, 16, 16),
,(14, 14, 14),
,(14, 14, 14),
,(14, 14, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 18, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(14, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(17, 17, 14),
,(14, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(17, 17, 14),
,(17, 17, 14),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,(16, 16, 12),
,
